104.23.130.77;nan;nan;nan;nan;rir@cloudflare.com,noc@cloudflare.com,abuse@cloudflare.com;nan;20180226
127.80.146.52;nan;nan;nan;nan;nan;nan;20180226
141.101.121.251;2012-08-10 05:03:42;nan;2012-08-10 05:50:05;nan;abuse@cloudflare.com;nan;20180226
141.101.121.252;2012-08-10 05:03:42;nan;2012-08-10 05:50:05;nan;abuse@cloudflare.com;nan;20180226
199.193.205.20;nan;nan;nan;nan;mark@intermedia.net,abuse@intermedia.net,support@intermedia.net;nan;20180226
64.78.52.21;nan;nan;nan;nan;mark@intermedia.net,abuse@intermedia.net,support@intermedia.net;nan;20180226
64.78.52.23;nan;nan;nan;nan;support@intermedia.net,mark@intermedia.net,abuse@intermedia.net;nan;20180226
104.23.130.78;nan;nan;nan;nan;noc@cloudflare.com,abuse@cloudflare.com,rir@cloudflare.com;nan;20180226
104.23.131.47;nan;nan;nan;nan;abuse@cloudflare.com,rir@cloudflare.com,noc@cloudflare.com;nan;20180226
141.101.112.86;2012-08-10 05:03:01;nan;2015-10-09 12:51:41;nan;abuse@cloudflare.com;nan;20180226
141.101.121.237;2012-08-10 05:03:42;nan;2012-08-10 05:50:05;nan;abuse@cloudflare.com;nan;20180226
190.93.250.7;nan;nan;nan;nan;nan;nan;20180226
198.41.184.253;nan;nan;nan;nan;abuse@cloudflare.com,rir@cloudflare.com,noc@cloudflare.com;nan;20180226
162.244.197.199;nan;nan;nan;nan;mark@intermedia.net,abuse@intermedia.net,support@intermedia.net;nan;20180226
199.193.200.97;nan;nan;nan;nan;abuse@intermedia.net,mark@intermedia.net,support@intermedia.net;nan;20180226
64.78.52.22;nan;nan;nan;nan;mark@intermedia.net,abuse@intermedia.net,support@intermedia.net;nan;20180226
162.243.233.121;nan;nan;nan;nan;noc@digitalocean.com,abuse@digitalocean.com;nan;20180226
45.55.222.213;nan;nan;nan;nan;noc@digitalocean.com,abuse@digitalocean.com;nan;20180226
104.31.14.174;nan;nan;nan;nan;rir@cloudflare.com,abuse@cloudflare.com,noc@cloudflare.com;nan;20180226
104.31.15.174;nan;nan;nan;nan;noc@cloudflare.com,abuse@cloudflare.com,rir@cloudflare.com;nan;20180226
104.28.2.61;nan;nan;nan;nan;abuse@cloudflare.com,noc@cloudflare.com,rir@cloudflare.com;nan;20180226
104.31.224.2;nan;nan;nan;nan;abuse@cloudflare.com,noc@cloudflare.com,rir@cloudflare.com;nan;20180226
108.162.192.93;nan;nan;nan;nan;abuse@cloudflare.com,noc@cloudflare.com,rir@cloudflare.com;nan;20180226
141.101.118.56;2012-08-10 05:03:01;nan;2015-10-09 12:51:41;nan;abuse@cloudflare.com;nan;20180226
162.252.9.210;nan;nan;nan;nan;nan;nan;20180226
173.245.60.31;nan;nan;nan;nan;rir@cloudflare.com,noc@cloudflare.com,abuse@cloudflare.com;nan;20180226
185.30.165.30;nan;nan;nan;nan;nan;nan;20180226
199.27.134.26;nan;nan;nan;nan;abuse@cloudflare.com,rir@cloudflare.com,noc@cloudflare.com;nan;20180226
199.27.134.97;nan;nan;nan;nan;abuse@cloudflare.com,rir@cloudflare.com,noc@cloudflare.com;nan;20180226
5.196.20.50;2014-08-15 12:25:19;nan;2017-01-11 08:00:11;nan;abuse@ovh.net;nan;20180226
104.31.6.158;nan;nan;nan;nan;rir@cloudflare.com,abuse@cloudflare.com,noc@cloudflare.com;nan;20180226
104.31.7.158;nan;nan;nan;nan;rir@cloudflare.com,noc@cloudflare.com,abuse@cloudflare.com;nan;20180226
54.152.241.16;nan;nan;nan;nan;amzn-noc-contact@amazon.com,abuse@amazonaws.com;nan;20180226
70.42.74.203;nan;nan;nan;nan;nan;nan;20180226
8.8.8.8;nan;nan;nan;nan;nan;nan;20180226
108.162.194.38;nan;nan;nan;nan;abuse@cloudflare.com,rir@cloudflare.com,noc@cloudflare.com;nan;20180226
108.162.194.63;nan;nan;nan;nan;rir@cloudflare.com,noc@cloudflare.com,abuse@cloudflare.com;nan;20180226
141.101.118.176;2012-08-10 05:03:01;nan;2015-10-09 12:51:41;nan;abuse@cloudflare.com;nan;20180226
141.101.118.190;2012-08-10 05:03:01;nan;2015-10-09 12:51:41;nan;abuse@cloudflare.com;nan;20180226
173.245.60.12;nan;nan;nan;nan;noc@cloudflare.com,abuse@cloudflare.com,rir@cloudflare.com;nan;20180226
173.245.60.145;nan;nan;nan;nan;rir@cloudflare.com,noc@cloudflare.com,abuse@cloudflare.com;nan;20180226
173.245.60.36;nan;nan;nan;nan;abuse@cloudflare.com,noc@cloudflare.com,rir@cloudflare.com;nan;20180226
198.41.200.65;nan;nan;nan;nan;rir@cloudflare.com,noc@cloudflare.com,abuse@cloudflare.com;nan;20180226
199.27.134.112;nan;nan;nan;nan;abuse@cloudflare.com,rir@cloudflare.com,noc@cloudflare.com;nan;20180226
199.27.134.77;nan;nan;nan;nan;noc@cloudflare.com,abuse@cloudflare.com,rir@cloudflare.com;nan;20180226
74.91.124.108;nan;nan;nan;nan;nan;nan;20180226
173.245.58.146;nan;nan;nan;nan;noc@cloudflare.com,abuse@cloudflare.com,rir@cloudflare.com;nan;20180226
173.245.59.134;nan;nan;nan;nan;abuse@cloudflare.com,rir@cloudflare.com,noc@cloudflare.com;nan;20180226
204.141.33.55;nan;nan;nan;nan;abuse@ntt.net,vipar@us.ntt.net,support@us.ntt.net;nan;20180226
216.52.72.121;nan;nan;nan;nan;nan;nan;20180226
104.31.14.154;nan;nan;nan;nan;rir@cloudflare.com,abuse@cloudflare.com,noc@cloudflare.com;nan;20180226
104.31.15.154;nan;nan;nan;nan;rir@cloudflare.com,abuse@cloudflare.com,noc@cloudflare.com;nan;20180226
104.27.199.87;nan;nan;nan;nan;abuse@cloudflare.com,rir@cloudflare.com,noc@cloudflare.com;nan;20180226
108.162.192.16;nan;nan;nan;nan;abuse@cloudflare.com,noc@cloudflare.com,rir@cloudflare.com;nan;20180226
141.101.118.130;2012-08-10 05:03:01;nan;2015-10-09 12:51:41;nan;abuse@cloudflare.com;nan;20180226
141.101.120.10;2012-08-10 05:03:42;nan;2012-08-10 05:50:05;nan;abuse@cloudflare.com;nan;20180226
141.101.121.199;2012-08-10 05:03:42;nan;2012-08-10 05:50:05;nan;abuse@cloudflare.com;nan;20180226
173.245.60.194;nan;nan;nan;nan;noc@cloudflare.com,abuse@cloudflare.com,rir@cloudflare.com;nan;20180226
173.245.60.220;nan;nan;nan;nan;noc@cloudflare.com,abuse@cloudflare.com,rir@cloudflare.com;nan;20180226
173.245.60.223;nan;nan;nan;nan;abuse@cloudflare.com,noc@cloudflare.com,rir@cloudflare.com;nan;20180226
173.245.60.63;nan;nan;nan;nan;abuse@cloudflare.com,rir@cloudflare.com,noc@cloudflare.com;nan;20180226
185.11.145.29;2014-06-29 20:54:46;nan;2015-03-19 09:51:52;nan;abuse@blazingfast.io;nan;20180226
185.11.145.4;2014-06-29 20:54:46;nan;2015-03-19 09:51:52;nan;abuse@blazingfast.io;nan;20180226
198.41.132.25;nan;nan;nan;nan;noc@cloudflare.com,abuse@cloudflare.com,rir@cloudflare.com;nan;20180226
198.41.177.152;nan;nan;nan;nan;rir@cloudflare.com,noc@cloudflare.com,abuse@cloudflare.com;nan;20180226
199.27.134.175;nan;nan;nan;nan;rir@cloudflare.com,noc@cloudflare.com,abuse@cloudflare.com;nan;20180226
199.27.134.182;nan;nan;nan;nan;rir@cloudflare.com,noc@cloudflare.com,abuse@cloudflare.com;nan;20180226
173.245.58.121;nan;nan;nan;nan;abuse@cloudflare.com,rir@cloudflare.com,noc@cloudflare.com;nan;20180226
173.245.59.100;nan;nan;nan;nan;rir@cloudflare.com,noc@cloudflare.com,abuse@cloudflare.com;nan;20180226
209.85.203.26;nan;nan;nan;nan;network-abuse@google.com,arin-contact@google.com;nan;20180226
64.233.190.27;nan;nan;nan;nan;arin-contact@google.com,network-abuse@google.com;nan;20180226
74.125.22.26;nan;nan;nan;nan;network-abuse@google.com,arin-contact@google.com;nan;20180226
104.24.106.171;nan;nan;nan;nan;abuse@cloudflare.com,rir@cloudflare.com,noc@cloudflare.com;nan;20180226
104.24.107.171;nan;nan;nan;nan;abuse@cloudflare.com,noc@cloudflare.com,rir@cloudflare.com;nan;20180226
104.27.170.40;nan;nan;nan;nan;rir@cloudflare.com,abuse@cloudflare.com,noc@cloudflare.com;nan;20180226
108.162.194.10;nan;nan;nan;nan;abuse@cloudflare.com,noc@cloudflare.com,rir@cloudflare.com;nan;20180226
178.251.228.228;nan;nan;nan;nan;nan;nan;20180226
173.245.58.143;nan;nan;nan;nan;rir@cloudflare.com,noc@cloudflare.com,abuse@cloudflare.com;nan;20180226
173.245.59.145;nan;nan;nan;nan;abuse@cloudflare.com,rir@cloudflare.com,noc@cloudflare.com;nan;20180226
104.18.42.35;nan;nan;nan;nan;rir@cloudflare.com,abuse@cloudflare.com,noc@cloudflare.com;nan;20180226
104.18.43.35;nan;nan;nan;nan;abuse@cloudflare.com,rir@cloudflare.com,noc@cloudflare.com;nan;20180226
104.28.8.126;nan;nan;nan;nan;abuse@cloudflare.com,rir@cloudflare.com,noc@cloudflare.com;nan;20180226
108.162.192.88;nan;nan;nan;nan;rir@cloudflare.com,noc@cloudflare.com,abuse@cloudflare.com;nan;20180226
199.27.134.27;nan;nan;nan;nan;rir@cloudflare.com,noc@cloudflare.com,abuse@cloudflare.com;nan;20180226
173.245.58.103;nan;nan;nan;nan;rir@cloudflare.com,noc@cloudflare.com,abuse@cloudflare.com;nan;20180226
173.245.59.119;nan;nan;nan;nan;abuse@cloudflare.com,rir@cloudflare.com,noc@cloudflare.com;nan;20180226
74.201.154.248;nan;nan;nan;nan;noc@internap.com,abuse@internap.com;nan;20180226
104.148.77.6;nan;nan;nan;nan;nan;nan;20180226
185.136.96.77;2016-01-28 15:51:55;nan;2016-02-05 02:35:38;nan;noc@cloudns.net;nan;20180226
185.136.97.77;2016-01-28 15:53:18;nan;2016-02-05 02:35:48;nan;noc@cloudns.net;nan;20180226
104.148.77.2;nan;nan;nan;nan;nan;nan;20180226
192.200.222.98;nan;nan;nan;nan;nan;nan;20180226
104.28.12.7;nan;nan;nan;nan;abuse@cloudflare.com,rir@cloudflare.com,noc@cloudflare.com;nan;20180226
104.28.13.7;nan;nan;nan;nan;rir@cloudflare.com,noc@cloudflare.com,abuse@cloudflare.com;nan;20180226
164.132.209.38;nan;nan;nan;nan;abuse@ripe.net,hostmaster@ripe.net;nan;20180226
108.162.194.72;nan;nan;nan;nan;abuse@cloudflare.com,noc@cloudflare.com,rir@cloudflare.com;nan;20180226
108.162.198.124;nan;nan;nan;nan;rir@cloudflare.com,noc@cloudflare.com,abuse@cloudflare.com;nan;20180226
199.27.134.111;nan;nan;nan;nan;noc@cloudflare.com,abuse@cloudflare.com,rir@cloudflare.com;nan;20180226
173.245.58.101;nan;nan;nan;nan;abuse@cloudflare.com,rir@cloudflare.com,noc@cloudflare.com;nan;20180226
173.245.59.139;nan;nan;nan;nan;noc@cloudflare.com,abuse@cloudflare.com,rir@cloudflare.com;nan;20180226
